tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,year,month,day,rain_today,rain_tomorrow,horatmin_,horatmax_,horaracha_,horapresmin_
9.2,0.0,2.4,15.9,99.0,0.8,4.7,2.5,960.5,954.1,2016,1,21,0,0,7.0,15.0,15.0,1.0
10.4,0.0,1.9,19.0,99.0,0.8,3.1,7.2,965.1,960.3,2016,1,22,0,0,5.0,15.0,14.0,1.0
12.6,0.0,3.4,21.9,17.0,1.4,6.7,8.6,966.4,963.5,2016,1,23,0,0,7.0,15.0,18.0,15.0
12.7,0.0,3.1,22.3,99.0,1.9,6.1,8.1,966.4,962.6,2016,1,24,0,0,6.0,14.0,16.0,15.0
11.0,0.0,2.0,20.1,99.0,0.6,4.7,4.4,964.6,961.9,2016,1,25,0,0,6.0,15.0,14.5,14.0
10.6,0.0,2.8,18.3,27.0,2.2,10.8,5.2,964.9,961.5,2016,1,26,0,0,23.0,14.0,16.0,15.0
8.3,0.0,-0.8,17.4,99.0,1.7,5.0,9.4,963.6,960.1,2016,1,27,0,0,6.0,14.0,16.0,16.0
7.2,0.0,-0.5,14.8,99.0,1.1,5.0,4.5,964.2,960.8,2016,1,28,0,0,5.0,14.0,12.0,15.0
9.3,0.0,2.8,15.8,99.0,0.3,7.2,4.3,964.3,961.2,2016,1,29,0,0,1.0,13.0,16.0,14.0
9.2,0.0,1.0,17.5,99.0,0.8,7.2,6.3,967.9,963.2,2016,1,30,0,0,6.0,14.0,17.0,3.0
9.8,0.0,-0.7,20.3,99.0,2.2,5.0,9.7,968.2,963.6,2016,1,31,0,0,6.0,15.0,15.0,16.0
12.0,0.0,0.6,23.5,99.0,0.8,5.0,9.8,966.1,961.7,2016,2,1,0,0,7.0,16.0,16.0,17.0
11.2,0.0,0.1,22.3,99.0,1.1,6.7,9.7,963.7,958.4,2016,2,2,0,0,7.0,15.0,12.0,16.0
9.0,0.0,0.3,17.7,1.0,0.6,8.3,3.3,963.4,959.0,2016,2,3,0,0,6.0,14.0,18.0,14.0
10.3,0.0,2.6,18.0,12.0,2.8,9.7,7.5,966.4,962.5,2016,2,4,0,0,4.0,15.0,10.0,16.0
11.4,0.0,4.1,18.8,10.0,0.8,6.1,5.7,962.9,956.9,2016,2,5,0,1,6.0,15.0,2.0,15.0
11.2,2.5,2.7,19.8,21.0,2.2,11.7,4.7,958.6,954.1,2016,2,6,1,1,7.0,14.0,11.0,15.0
9.2,0.4,2.7,15.6,28.0,5.6,15.0,7.5,962.6,952.2,2016,2,7,1,0,23.0,14.0,7.0,4.0
7.9,0.0,0.0,15.8,23.0,2.5,7.8,9.2,963.9,961.6,2016,2,8,0,1,7.0,15.0,14.0,22.0
7.7,0.5,-0.4,15.8,29.0,2.5,10.3,1.2,962.5,959.1,2016,2,9,1,1,5.0,15.0,22.0,24.0
13.8,6.4,10.9,16.8,30.0,3.1,14.4,3.0,959.1,954.1,2016,2,10,1,1,5.0,13.0,11.0,24.0
13.2,2.8,11.5,14.8,27.0,3.6,9.7,0.1,955.0,951.7,2016,2,11,1,1,22.0,14.0,12.0,14.0
12.4,6.6,10.7,14.2,28.0,2.8,11.4,0.1,955.7,951.7,2016,2,12,1,1,6.0,12.0,23.0,23.0
14.1,3.7,11.6,16.6,28.0,5.0,14.4,1.6,952.4,947.8,2016,2,13,1,1,6.0,11.0,10.0,24.0
8.6,5.8,4.1,13.0,27.0,7.5,23.3,2.0,947.9,940.7,2016,2,14,1,1,23.0,13.0,13.0,13.0
6.4,0.5,1.8,10.9,35.0,1.4,11.7,2.5,954.6,946.6,2016,2,15,1,0,4.0,14.0,16.5,14.0
4.8,0.0,-0.7,10.4,7.0,2.2,9.7,6.8,959.2,954.5,2016,2,16,0,0,23.0,15.0,1.0,0.0
3.9,0.0,-4.0,11.8,28.0,2.2,9.7,10.4,959.2,954.9,2016,2,17,0,1,7.0,15.0,15.0,16.0
4.8,1.7,0.3,9.4,99.0,0.0,3.6,0.0,955.1,949.6,2016,2,18,1,0,0.0,15.0,15.5,14.0
8.8,0.0,3.7,14.0,3.0,3.1,11.7,7.7,957.3,951.1,2016,2,19,0,0,22.0,14.0,15.0,4.0
8.6,0.0,0.8,16.5,5.0,3.6,14.4,10.2,959.2,955.2,2016,2,20,0,0,5.0,12.0,15.0,17.0
13.1,0.0,4.8,21.4,99.0,1.7,9.2,9.2,958.3,953.5,2016,2,21,0,0,23.0,15.0,13.5,15.0
11.6,0.0,2.3,20.8,32.0,0.8,9.2,9.4,959.6,952.8,2016,2,22,0,0,7.0,14.0,16.0,15.0
